beneficiary_id,account_id,beneficiary_name,beneficiary_account_number,beneficiary_bank,beneficiary_ifsc,relationship_to_account_holder,date_added,is_first_time_beneficiary,is_verified,beneficiary_risk_flag,total_transfers_to_date,evidence_status
BEN-EG56DG,ACC-2TFKG9L,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-01-12,FALSE,TRUE,NONE,2,AVAILABLE
BEN-2KIAST,ACC-2TFKG9L,Utkarsh Kapadia (Landlord),EXT-EGO83EF,IDFC FIRST Bank,UTIB0611061,UNKNOWN,2025-05-22,FALSE,TRUE,NONE,4,AVAILABLE
BEN-IBWXD2,ACC-2TFKG9L,Abdul Bansal,ACC-3DFDRGV,HDFC Bank,UBIN0906888,FRIEND,2025-06-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RGV1HJ,ACC-2TFKG9L,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-07-09,FALSE,TRUE,NONE,2,AVAILABLE
BEN-Q5961U,ACC-2WFUDM7,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-03-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1ZNKRE,ACC-2WFUDM7,Avi Dubey,ACC-8R8KUSS,Kotak Mahindra Bank,YESB0703764,FAMILY,2024-04-25,FALSE,TRUE,NONE,4,AVAILABLE
BEN-WIUE9S,ACC-2WFUDM7,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-06-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OC1JJJ,ACC-2WFUDM7,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-08-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-2TWBHD,ACC-2WFUDM7,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-10-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2B7ILS,ACC-2WFUDM7,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-11-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Q2JIC8,ACC-2WFUDM7,Prisha Mitter (Landlord),EXT-QJD82S6,Canara Bank,ICIC0845845,UNKNOWN,2025-01-24,FALSE,TRUE,NONE,5,AVAILABLE
BEN-YXKT5T,ACC-2WFUDM7,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-01-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YU58CJ,ACC-2WFUDM7,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-06-23,FALSE,TRUE,NONE,2,AVAILABLE
BEN-O4DY9H,ACC-2WFUDM7,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5TA4K0,ACC-2WT1Q3T,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-05-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OFTH8P,ACC-2WT1Q3T,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-08-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3YAFVD,ACC-2WT1Q3T,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-09-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GN8XXP,ACC-2WT1Q3T,Farhan Sachar,ACC-B5SQ0ZY,ICICI Bank,INDB0488662,FRIEND,2025-01-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7D2E9Y,ACC-2WT1Q3T,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-04-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-NZGB8K,ACC-2WT1Q3T,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-04-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-490EDV,ACC-2WT1Q3T,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-06-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GYWG79,ACC-2WT1Q3T,Nathaniel Bhavsar,ACC-4SBKXCS,Axis Bank,SBIN0102297,FAMILY,2025-06-13,FALSE,TRUE,NONE,3,AVAILABLE
BEN-YVO3OA,ACC-2WT1Q3T,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-07-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-G8FDA3,ACC-2WT59GL,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-05-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3FZB7J,ACC-2WT59GL,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-06-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1HD8QU,ACC-2WT59GL,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-07-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KUR63G,ACC-2WT59GL,Chameli Khalsa,ACC-PNEE5DN,Canara Bank,UTIB0772235,FAMILY,2024-10-06,FALSE,TRUE,NONE,2,AVAILABLE
BEN-OT0JPU,ACC-2WT59GL,Vaishnavi Saxena,ACC-H1RJFUI,IndusInd Bank,ICIC0490082,FRIEND,2024-12-16,FALSE,TRUE,NONE,2,AVAILABLE
BEN-PDT0YD,ACC-2WT59GL,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-07-18,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FIKLV2,ACC-2Z1UBYH,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-05-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6N0MD0,ACC-2Z1UBYH,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-05-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2OHAHG,ACC-2Z1UBYH,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-07-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-239TCT,ACC-2Z1UBYH,Udant Chana,ACC-X1Z2YVL,Axis Bank,BARB0980442,FRIEND,2024-12-23,FALSE,TRUE,NONE,2,AVAILABLE
BEN-U6I9TQ,ACC-2Z1UBYH,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-03-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-AT1MUE,ACC-2Z1UBYH,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-04-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VP0FCO,ACC-2Z1UBYH,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-06-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WMBQ3F,ACC-2Z1UBYH,Kai Majumdar,ACC-GFAT2XR,HDFC Bank,HDFC0451915,FRIEND,2025-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2P1FPN,ACC-366FZX6,Turvi Ravel,ACC-9F5G3UK,IndusInd Bank,YESB0399159,FAMILY,2024-03-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-J8NLRT,ACC-366FZX6,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-06-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-I6F3BU,ACC-366FZX6,Irya Magar,ACC-SF4HTZ4,Yes Bank,YESB0877379,FAMILY,2024-06-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-0HUF4J,ACC-366FZX6,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-07-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZZUSZ3,ACC-366FZX6,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-08-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YBR9BF,ACC-366FZX6,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-11-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C5DI9H,ACC-366FZX6,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-01-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1D26AT,ACC-366FZX6,Yashawini Bali,ACC-5LSCATG,Punjab National Bank,CNRB0809709,FRIEND,2025-07-04,FALSE,TRUE,NONE,3,AVAILABLE
BEN-4A3PZI,ACC-366FZX6,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-07-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0RTAIF,ACC-366FZX6,Nathan Sani (Landlord),EXT-1N2WU2A,IDFC FIRST Bank,PUNB0466661,UNKNOWN,2025-09-13,FALSE,TRUE,NONE,5,AVAILABLE
BEN-AACSR6,ACC-3A1DU10,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-04-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-FJC1X5,ACC-3A1DU10,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-04-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0L8PKK,ACC-3A1DU10,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-08-04,FALSE,TRUE,NONE,2,AVAILABLE
BEN-LKGKJ9,ACC-3A1DU10,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-08-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N0JOOJ,ACC-3A1DU10,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-07-15,FALSE,TRUE,NONE,2,AVAILABLE
BEN-AT4URV,ACC-3A1DU10,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-11-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TY83LN,ACC-3A1MITK,Lucky Buch,ACC-MA5BXNS,Canara Bank,KOTAK0228283,FAMILY,2024-06-22,FALSE,TRUE,NONE,2,AVAILABLE
BEN-F0TZAN,ACC-3A1MITK,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-08-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-1LOB5C,ACC-3A1MITK,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-10-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RSYHP1,ACC-3A1MITK,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-03-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-O0PPV6,ACC-3A1MITK,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-05-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-W4TCZA,ACC-3A1MITK,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-07-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HXNFV5,ACC-3A1MITK,Chaitanya Malhotra,ACC-XHO0VH4,HDFC Bank,INDB0851102,FAMILY,2025-10-13,FALSE,TRUE,NONE,5,AVAILABLE
BEN-ZBT25E,ACC-3AEYV7C,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-04-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7I6GU2,ACC-3AEYV7C,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-10-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RDDWC9,ACC-3AEYV7C,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-11-18,FALSE,TRUE,NONE,2,AVAILABLE
BEN-W70ASJ,ACC-3AEYV7C,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-11-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-E8OPLF,ACC-3AEYV7C,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-03-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VTTY50,ACC-3AEYV7C,Priya Dhawan,ACC-AWXUF9Q,Axis Bank,UBIN0407172,FAMILY,2025-03-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XBV05B,ACC-3AEYV7C,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-05-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Z1ELCB,ACC-3AEYV7C,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-10-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-O4IGBT,ACC-3B2A3CW,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-07-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OC13C8,ACC-3B2A3CW,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-08-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4TLKRF,ACC-3B2A3CW,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-12-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5UDYE1,ACC-3B2A3CW,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-05-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3RZO6S,ACC-3B2A3CW,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-05-15,FALSE,TRUE,NONE,2,AVAILABLE
BEN-4HVK2I,ACC-3B2A3CW,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-07-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C6EJQQ,ACC-3B2A3CW,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-07-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-8O6O93,ACC-3CP78ZC,Lavanya Reddy,ACC-IRTR5JE,Punjab National Bank,SBIN0854786,FRIEND,2024-03-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-IXNPW9,ACC-3CP78ZC,Alexander Garde,ACC-R37F7FP,Axis Bank,KOTAK0999966,FAMILY,2024-03-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-M42YFE,ACC-3CP78ZC,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-04-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-27ZRFY,ACC-3CP78ZC,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-05-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-ZFMDL1,ACC-3CP78ZC,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-09-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3ZS569,ACC-3CP78ZC,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-11-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-D4FHRN,ACC-3CP78ZC,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-02-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0UHB75,ACC-3CP78ZC,Ria Kulkarni,ACC-KC6Q0S7,IndusInd Bank,PUNB0196881,FRIEND,2025-03-17,FALSE,TRUE,NONE,3,AVAILABLE
BEN-OLE79W,ACC-3CP78ZC,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-10-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YLO9WP,ACC-3DFDRGV,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-04-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZO30HV,ACC-3DFDRGV,Imaran Desai,ACC-KO0JL6Q,IndusInd Bank,IDFB0504569,FRIEND,2024-08-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7TZ932,ACC-3DFDRGV,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-10-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2N4ILZ,ACC-3DFDRGV,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-01-12,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3WZZ5B,ACC-3DFDRGV,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-13,FALSE,TRUE,NONE,2,AVAILABLE
BEN-Z09ZUJ,ACC-3HQ57UY,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-06-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3DFDIE,ACC-3HQ57UY,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-09-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-JW9G5H,ACC-3HQ57UY,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-10-10,FALSE,TRUE,NONE,3,AVAILABLE
BEN-S6QR4W,ACC-3HQ57UY,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-02-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S9IBD5,ACC-3HQ57UY,Advaith Gill,ACC-1SGFGFB,Union Bank of India,PUNB0144662,FAMILY,2025-07-21,FALSE,TRUE,NONE,2,AVAILABLE
BEN-NDVK3S,ACC-3HQ57UY,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-10-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QNU243,ACC-3JPJT10,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-04-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-REGRO9,ACC-3JPJT10,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-06-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-I3HKQ4,ACC-3JPJT10,Jacob Palla (Landlord),EXT-3L9GG6W,Canara Bank,YESB0553160,UNKNOWN,2024-08-06,FALSE,TRUE,NONE,5,AVAILABLE
BEN-7FZH1P,ACC-3JPJT10,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-11-05,FALSE,TRUE,NONE,3,AVAILABLE
BEN-U2GPDC,ACC-3JPJT10,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-02-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N00JSQ,ACC-3JPJT10,Daksh Sagar,EXT-12SEWUF,Union Bank of India,IDFB0121486,UNKNOWN,2025-03-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OUL61C,ACC-3JPJT10,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-07-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0ZQIJY,ACC-3RAVC2U,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-04-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N4LBH6,ACC-3RAVC2U,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-06-16,FALSE,TRUE,NONE,2,AVAILABLE
BEN-51XOMV,ACC-3RAVC2U,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-12-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-1OW7N7,ACC-3RAVC2U,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-03-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-823I67,ACC-3RAVC2U,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-08-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-689BPR,ACC-3RAVC2U,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-09-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GV2WHQ,ACC-43VVT0V,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-06-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-63WHRL,ACC-43VVT0V,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-02-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-JI4NSF,ACC-43VVT0V,Yashoda Bir (Landlord),EXT-PXF1G1U,ICICI Bank,BARB0163197,UNKNOWN,2025-04-13,FALSE,TRUE,NONE,5,AVAILABLE
BEN-HHV5QL,ACC-43VVT0V,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-06-24,FALSE,TRUE,NONE,3,AVAILABLE
BEN-1EV784,ACC-43VVT0V,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-09-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7C8FXH,ACC-43VVT0V,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-10-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RG8HZK,ACC-44CI4J3,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-04-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5SPHUH,ACC-44CI4J3,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-11-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3B52C4,ACC-44CI4J3,Indrajit Yogi,ACC-HUCI5RX,Bank of Baroda,IDFB0356010,FAMILY,2025-04-09,FALSE,TRUE,NONE,4,AVAILABLE
BEN-7CX65Z,ACC-44CI4J3,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-06-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-M21BTN,ACC-44CI4J3,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-07-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S6KRF0,ACC-44CI4J3,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-09-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-J046UN,ACC-4CSKJ3F,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-04-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7WZ345,ACC-4CSKJ3F,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-04-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-H36FPA,ACC-4CSKJ3F,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-05-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-43TCTL,ACC-4CSKJ3F,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-06-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WX0YTF,ACC-4CSKJ3F,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-09-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-F2L17H,ACC-4CSKJ3F,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-03-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S7UPGZ,ACC-4CSKJ3F,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-06-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C5MH3T,ACC-4CSKJ3F,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-09-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-0Z7QSJ,ACC-4CSKJ3F,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-10-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6T9B8J,ACC-4EVB2Y6,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-08-06,FALSE,TRUE,NONE,2,AVAILABLE
BEN-TBFIF0,ACC-4EVB2Y6,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-10-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-943NN9,ACC-4EVB2Y6,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-12-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HVH3R6,ACC-4EVB2Y6,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-03-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-BDW9AY,ACC-4EVB2Y6,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-04-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1OZ3RJ,ACC-4EVB2Y6,Sara Bose,EXT-OVI26OY,IDFC FIRST Bank,SBIN0906467,UNKNOWN,2025-05-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AC6SLA,ACC-4EVB2Y6,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-06-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W8TBUF,ACC-4EVB2Y6,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NU34YD,ACC-4IKMOC0,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-06-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CM8152,ACC-4IKMOC0,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-08-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-9I358L,ACC-4IKMOC0,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-09-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-KV7G4H,ACC-4IKMOC0,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-10-11,FALSE,TRUE,NONE,1,AVAILABLE
